name,mean_final_rating,grade,object_type,r_e,r_e_err,objid_lens,objid,ra,dec,g,r,i,z
DELJ140456-143814,0.75,B,source,,,10769100036421.0,10769100032025.0,211.2375722216684,-14.63787675789446,22.086063,21.227210999999997,,
DELJ140456-143814,0.75,B,source,,,10769100036421.0,10769100032426.0,211.23761682352264,-14.63738104308814,22.099672,20.900314,,
DELJ140850-132322,0.6666666666666666,B,lens,5.214430392368929,0.4293979754285595,10769100095411.0,10769100095411.0,212.20948263026028,-13.389616950194918,21.090034,20.063067999999998,19.618464000000003,19.432774
DELJ140850-132322,0.6666666666666666,B,source,,,10769100095411.0,10769100006576.0,212.2107534756388,-13.390169727969322,22.10811,21.407417000000002,21.380642,20.952763
DELJ140850-132322,0.6666666666666666,B,source,,,10769100095411.0,10769100053105.0,212.21103201794307,-13.389945451320601,,22.345036,,
DELJ141159-191122,0.75,B,lens,2.478635225542569,0.36168478792037223,10820300030266.0,10820300030266.0,212.99613503071262,-19.18961819003084,19.736979,18.824154,18.441938,18.109886
DELJ141159-191122,0.75,B,source,,,10820300030266.0,nan,212.9961727,-19.1889306,,,,
DELJ141501-064812,0.6666666666666666,B,lens,2.3058257207933175,0.35006839695510966,10679600136878.0,10679600136878.0,213.7546930796511,-6.803358279450678,18.835732,17.913874,17.554008,17.365257
DELJ141501-064812,0.6666666666666666,B,source,,,10679600136878.0,10679600008188.0,213.75407783955,-6.8031658197006655,19.91921,,,
DELJ141559-043955,0.5833333333333334,B,lens,1.8010961208586838,0.3190909468564127,10666800097947.0,10666800097947.0,213.99942247530944,-4.665433378791335,20.584404,19.912374,20.463511999999998,20.236473
DELJ141559-043955,0.5833333333333334,B,source,,,10666800097947.0,10666800045800.0,213.99991287389096,-4.665540172347106,,20.581885999999997,20.307438,19.861784
DELJ143129-434801,0.5,B,lens,1.3435814672011768,0.295688470505809,11050000125373.0,11050000125373.0,217.87326841365467,-43.80027807445225,19.612253,19.291039,18.990467000000002,18.936157
DELJ143129-434801,0.5,B,source,,,11050000125373.0,11050000321067.0,217.87315787898223,-43.79991348395399,,19.351166,18.449876999999997,17.941217
DELJ143252-105819,0.75,B,lens,3.168555343314815,0.4120400340215604,10731000069715.0,10731000069715.0,218.21775064483398,-10.972077242120548,19.6698,18.637617000000002,18.259933,17.917091
DELJ143252-105819,0.75,B,source,,,10731000069715.0,10731000007298.0,218.2177784760832,-10.971197512046047,22.152939,,,
DELJ144107-413306,0.5,B,lens,1.788108670827817,0.31835968052958,11025400179725.0,11025400179725.0,220.28300865874942,-41.55183146451529,19.969896,19.572917999999998,19.156612,18.699831
DELJ144107-413306,0.5,B,source,,,11025400179725.0,11025400022351.0,220.2834512028893,-41.55220163721867,21.019741,,,
DELJ144624-420436,0.75,B,lens,1.9958838205007898,0.33047705253068377,11025400145012.0,11025400145012.0,221.60085684205882,-42.07687529713729,21.629804999999998,20.30651,19.807270000000003,19.435942
DELJ144624-420436,0.75,B,source,,,11025400145012.0,11025400145013.0,221.6002755675961,-42.07652712517003,21.209726,20.498394,20.671257,20.3381
DELJ145145-035459,0.5833333333333334,B,lens,2.336101549012521,0.3520699709901244,10654300139288.0,10654300139288.0,222.94040374502154,-3.9165786649767678,20.654383,19.800137,19.585243,19.245857
DELJ145145-035459,0.5833333333333334,B,source,,,10654300139288.0,10654300139294.0,222.9410478977981,-3.9166686454439916,22.037658999999998,21.314919,,20.858618
DELJ145232-003744,0.6666666666666666,B,lens,4.146593460700261,0.49124528830638337,10615900081515.0,10615900081515.0,223.13606653230914,-0.6291640180845661,21.373459,20.519901,20.281101,19.802814
DELJ145232-003744,0.6666666666666666,B,source,,,10615900081515.0,10615900072448.0,223.13620053411842,-0.6303080292416041,21.39345,21.395317000000002,21.243565,
DELJ145310-062856,0.6666666666666666,B,lens,2.3477885164860575,0.35284652355016627,10692700168934.0,10692700168934.0,223.2926723620064,-6.4823437609689165,20.348282,19.298927,19.093560999999998,18.801048
DELJ145310-062856,0.6666666666666666,B,source,,,10692700168934.0,10692700048506.0,223.29331864066373,-6.482229898792582,21.42389,,,
DELJ145921-121431,0.6666666666666666,B,lens,3.718467010235745,0.45568577886753897,10756800090538.0,10756800090538.0,224.8410993826736,-12.241976117541485,21.390182,20.297153,19.911331,19.625698
DELJ145921-121431,0.6666666666666666,B,source,,,10756800090538.0,10756800090544.0,224.84215062230828,-12.24208326474617,19.854992000000003,19.093119,18.781,18.425354000000002
DELJ150400-413140,0.75,B,lens,1.5318391946040577,0.2971531206206714,11025600520682.0,11025600520682.0,226.00148692047105,-41.52796030111745,19.932655,18.873634,18.493679999999998,18.325443
DELJ150400-413140,0.75,B,source,,,11025600520682.0,11025600027239.0,226.00125086122304,-41.52753157605039,21.005907,,,
DELJ150400-413140,0.75,B,source,,,11025600520682.0,11025600207027.0,226.0017987155364,-41.528269361594774,20.564106,19.852783,,19.010399
DELJ150909-064234,0.6666666666666666,B,lens,3.5221197140283724,0.4695320022345225,10680100054780.0,10680100054780.0,227.2909270751609,-6.709686535730697,18.777363,17.93674,17.495544,17.38989
DELJ150909-064234,0.6666666666666666,B,source,,,10680100054780.0,10680100049355.0,227.28989387587418,-6.7093298877016565,,20.170773999999998,,
DELJ150909-064234,0.6666666666666666,B,source,,,10680100054780.0,nan,227.2911882,-6.7105174,,,,
DELJ150914-061705,0.6666666666666666,B,lens,3.3490141346185704,0.426073370135649,10680100000730.0,10680100000730.0,227.3090778273892,-6.2848777646957625,18.966125,17.95747,17.551052,17.303625
DELJ150914-061705,0.6666666666666666,B,source,,,10680100000730.0,10680100023966.0,227.30947866542118,-6.285718406520985,20.951912,,20.01002,
DELJ152107-245554,0.6666666666666666,B,lens,4.182546796893933,0.49428386285825376,10872100154189.0,10872100154189.0,230.28235561480113,-24.931865040622807,20.548595000000002,19.409964000000002,19.203684,18.856499
DELJ152107-245554,0.6666666666666666,B,source,,,10872100154189.0,10872100154190.0,230.28300000472012,-24.930860865608224,20.442951,20.07174,19.5242,19.725758
DELJ152955-145204,0.8333333333333334,B,lens,1.4925862033121335,0.30275022005471325,10769800092295.0,10769800092295.0,232.4805031257901,-14.867886930451933,20.639286,19.884504,19.704426,19.418670000000002
DELJ152955-145204,0.8333333333333334,B,source,,,10769800092295.0,nan,232.4800948,-14.868014,,,,
DELJ154508-180711,0.6666666666666666,B,lens,2.0101942835254643,0.3313432820734179,10808400119560.0,10808400119560.0,236.2846640662569,-18.11987763156056,21.461887,19.766575,19.153645,18.820396
DELJ154508-180711,0.6666666666666666,B,source,,,10808400119560.0,10808400226246.0,236.2845046915156,-18.12041508200562,21.524948000000002,,,20.215166
DESI-157.7479-06.7651,0.75,B,lens,2.0459434337532483,0.2654251177657245,10677600092934.0,10677600092934.0,157.74791313168782,-6.765161369386918,21.226604000000002,19.655132000000002,19.272343,18.822031
DESI-157.7479-06.7651,0.75,B,source,,,10677600092934.0,10677600072923.0,157.74733479070778,-6.765101677650918,22.05988,,,
DESI-157.7479-06.7651,0.75,B,source,,,10677600092934.0,10677600027960.0,157.74846569078989,-6.765269307342295,22.216526,21.500813,,
DESI-169.6106-03.6275,0.8333333333333334,B,lens,1.2976914697927118,0.293631727692577,10652400041437.0,10652400041437.0,169.61058272538182,-3.6275079379122697,19.83081,18.589243,18.004353,17.682232
DESI-169.6106-03.6275,0.8333333333333334,B,source,,,10652400041437.0,nan,169.6105582,-3.6271483,,,,
DESI-183.1167-08.5941,0.5833333333333334,B,lens,2.5915912969528714,0.369517272268048,10704100105123.0,10704100105123.0,183.1166759065072,-8.594121831609115,19.794252,18.550676,17.982304,17.671274
DESI-183.1167-08.5941,0.5833333333333334,B,source,,,10704100105123.0,10704100018346.0,183.11737297372082,-8.593914023964901,20.468498,19.862484,19.762741000000002,
DESI-214.5876-04.5317,0.75,B,lens,1.7271558023311266,0.3851808530940541,10666800105006.0,10666800105006.0,214.587568922399,-4.531689361977627,20.097313,18.80313,18.376762,18.055563
DESI-214.5876-04.5317,0.75,B,source,,,10666800105006.0,10666800012362.0,214.58758567446608,-4.532090712918843,20.968563,,,
DESI-214.5876-04.5317,0.75,B,source,,,10666800105006.0,10666800022829.0,214.588112709186,-4.5318209650805565,21.56258,,,
DESI-220.3862-00.8996,0.8333333333333334,B,lens,4.156622387911944,1.1586175281610853,10628600096248.0,10628600096248.0,220.38750619542995,-0.9004774241356728,21.20289,19.933706,18.993183,17.723019
DESI-220.3862-00.8996,0.8333333333333334,B,source,,,10628600096248.0,10628600047436.0,220.38639493028128,-0.9014987484287218,23.430573000000003,21.08561,21.048243,
DESI-220.3862-00.8996,0.8333333333333334,B,source,,,10628600096248.0,10628600031054.0,220.387602454858,-0.901681206411979,21.235437,19.658286999999998,,
DESI-220.3862-00.8996,0.8333333333333334,B,source,,,10628600096248.0,10628600017323.0,220.3882488013876,-0.9005593508879599,21.461994,20.666967,,
DESI-223.5605-07.2569,0.75,B,lens,1.4027621070538174,0.2984241533285479,10692700061187.0,10692700061187.0,223.56048233727563,-7.256873149223978,21.916748000000002,20.232119,19.755276000000002,19.58885
DESI-223.5605-07.2569,0.75,B,source,,,10692700061187.0,10692700017298.0,223.5608728694117,-7.256831314851737,22.134598,,,20.749470000000002
DELJ074956-053814,0.4166666666666667,C,lens,2.051808287580159,0.26501025808910833,10676200037943.0,10676200037943.0,117.48748722370571,-5.637344954001776,19.109707,18.603487,18.417551,18.30307
DELJ074956-053814,0.4166666666666667,C,source,,,10676200037943.0,nan,117.4871967,-5.6378267,,,,
DELJ074956-053814,0.4166666666666667,C,source,,,10676200037943.0,nan,117.4872809,-5.6368046,,,,
DELJ081050-040313,0.5,C,lens,3.3697258053039905,0.42770326165382033,10663500184536.0,10663500184536.0,122.70936023767246,-4.053748286644051,21.058067,19.722046,19.261425,18.923471
DELJ081050-040313,0.5,C,source,,,10663500184536.0,10663500087486.0,122.71003105861858,-4.054402816911761,20.955627,20.162755999999998,19.995735,19.775927
DELJ081327-264959,0.3333333333333333,C,lens,2.619864577394516,0.3715056716106303,10881200223467.0,10881200223467.0,123.362534415316,-26.83316102856708,21.129076,19.628452,18.906898,18.545692000000003
DELJ081327-264959,0.3333333333333333,C,source,,,10881200223467.0,10881200260387.0,123.36189215436586,-26.832712525798453,21.939161,21.279754999999998,21.065392000000003,
DELJ081338-195155,0.3333333333333333,C,lens,2.507807431104273,0.3636901718702584,10830000119855.0,10830000119855.0,123.40938151078251,-19.865459880680007,20.443672,19.551985000000002,19.375857999999997,19.034279
DELJ081338-195155,0.3333333333333333,C,source,,,10830000119855.0,10830000055256.0,123.40914830316143,-19.866121064764084,22.074295000000003,20.779716,20.200584,
DELJ081731-024313,0.3333333333333333,C,lens,2.7444834201373687,0.38039644114277554,10638000084558.0,10638000084558.0,124.37970453993574,-2.7204895165352667,20.150973999999998,19.091478,18.89914,18.540405
DELJ081731-024313,0.3333333333333333,C,source,,,10638000084558.0,10638000005672.0,124.37895770103829,-2.7203324319391133,22.14479,,21.03762,
DELJ081920-241601,0.3333333333333333,C,lens,3.379463603034325,0.4284708886754588,10868400321881.0,10868400321881.0,124.83392502802894,-24.267115972332547,20.076672,18.840984,18.38636,18.149746
DELJ081920-241601,0.3333333333333333,C,source,,,10868400321881.0,10868400280704.0,124.83305577309473,-24.267619224626195,21.584818,21.257034,20.992466,21.103048
DELJ082050-353605,0.4166666666666667,C,lens,5.092170967196095,0.5733076064309179,10970800116450.0,10970800116450.0,125.2098232007428,-35.60156888307193,19.730675,18.93825,18.285812,18.372142999999998
DELJ082050-353605,0.4166666666666667,C,source,,,10970800116450.0,10970800027080.0,125.21113561614548,-35.6006404106429,18.191260999999997,,,17.751257
DELJ082301-271301,0.5,C,lens,2.8428490175902357,0.38755317747134743,10894000044298.0,10894000044298.0,125.75765481176548,-27.21717386688344,19.55463,18.443062,17.98225,17.71901
DELJ082301-271301,0.5,C,source,,,10894000044298.0,nan,125.7582647,-27.2165999,,,,
DELJ082352-101204,0.3333333333333333,C,lens,2.9696910386632065,0.6705816854817488,10727700163802.0,10727700163802.0,125.97065962486558,-10.201302644069273,20.913979,19.45506,19.347088,19.22762
DELJ082352-101204,0.3333333333333333,C,source,,,10727700163802.0,10727700024470.0,125.97129643688315,-10.201117171255207,20.5268,,,
DELJ082352-101204,0.3333333333333333,C,source,,,10727700163802.0,10727700078999.0,125.97167150591943,-10.201328313151476,,21.406558999999998,,
DELJ082539-054550,0.3333333333333333,C,lens,2.048163980534358,0.3336604814951622,10676500074370.0,10676500074370.0,126.41566441416212,-5.76407804226433,20.877087,19.438866,18.920448,18.556206
DELJ082539-054550,0.3333333333333333,C,source,,,10676500074370.0,nan,126.4160305,-5.7645151,,,,
DELJ082844-294913,0.5,C,lens,2.3767799959737395,0.3547821747109194,10919700408765.0,10919700408765.0,127.185854004206,-29.82034851786135,21.48603,20.020012,19.482162,19.426660000000002
DELJ082844-294913,0.5,C,source,,,10919700408765.0,10919700055837.0,127.18611174603404,-29.820969712805066,22.05133,21.255802,20.98653,20.620884
DELJ083003-271048,0.5,C,lens,2.785542945613824,0.41848896131202123,10894100059500.0,10894100059500.0,127.51625675775145,-27.180247370729926,20.666206,19.248435999999998,18.757482999999997,18.64728
DELJ083003-271048,0.5,C,source,,,10894100059500.0,10894100008910.0,127.51576420533665,-27.180994918387327,21.647285,,,
DELJ083003-271048,0.5,C,source,,,10894100059500.0,10894100008915.0,127.51647817244759,-27.18096958049635,22.060434,,,
DELJ083003-271048,0.5,C,source,,,10894100059500.0,10894100383278.0,127.51690322261334,-27.179631316109962,,,,20.26448
DELJ083003-271048,0.5,C,source,,,10894100059500.0,10894100008918.0,127.51693734094816,-27.18004864689645,21.81036,20.950182,,
DELJ083128-233549,0.3333333333333333,C,lens,2.1415038283157743,0.3394700965724539,10868500183953.0,10868500183953.0,127.86915952767737,-23.596981677943305,19.682579999999998,18.72494,18.298073000000002,18.092167
DELJ083128-233549,0.3333333333333333,C,source,,,10868500183953.0,nan,127.8686691,-23.5973714,,,,
DELJ083220-091516,0.3333333333333333,C,lens,2.8463051799544137,0.42338293095813606,10714900139198.0,10714900139198.0,128.0845860392205,-9.254598935388415,21.805944,20.830963,20.690958,20.49917
DELJ083220-091516,0.3333333333333333,C,source,,,10714900139198.0,10714900025149.0,128.08418797037993,-9.253968251501746,22.079266,21.216534,20.956472,21.272598000000002
DELJ083220-091516,0.3333333333333333,C,source,,,10714900139198.0,10714900139173.0,128.08468520556698,-9.253684756718355,21.119787,20.097242,19.984098,19.082603
DELJ083220-091516,0.3333333333333333,C,source,,,10714900139198.0,10714900025152.0,128.08515896541994,-9.254170461766437,21.709652,20.723494,20.80278,20.281544
DELJ083746-094143,0.5833333333333334,C,lens,3.790585636601854,0.3940181134527098,10727800185892.0,10727800185892.0,129.44333567335224,-9.695485512457095,18.71065,18.387547,18.404964,18.276798
DELJ083746-094143,0.5833333333333334,C,source,,,10727800185892.0,10727800053657.0,129.44252012246943,-9.696031071634863,19.87323,19.508960000000002,19.589062,19.708775
DELJ083746-094143,0.5833333333333334,C,source,,,10727800185892.0,10727800011354.0,129.44295933090396,-9.696557478079383,20.816814,,20.338504999999998,20.308151000000002
DELJ083912-032130,0.3333333333333333,C,lens,3.210647447340838,0.29682832045773666,10651000158564.0,10651000158564.0,129.80105540061683,-3.3584723109293013,20.148022,18.965519,18.54911,18.180511
DELJ083912-032130,0.3333333333333333,C,source,,,10651000158564.0,10651000073630.0,129.80065862381556,-3.3593135886228107,22.634163,20.925156,,
DELJ083912-032130,0.3333333333333333,C,source,,,10651000158564.0,10651000039526.0,129.80123974768145,-3.3593060757139734,22.017141,,,
DELJ083956-040135,0.3333333333333333,C,lens,2.7894095225789686,0.491009637267408,10651000009352.0,10651000009352.0,129.9845818468739,-4.026416473348021,20.515265,19.225258,18.994410000000002,18.802585999999998
DELJ083956-040135,0.3333333333333333,C,source,,,10651000009352.0,10651000042671.0,129.98375193699331,-4.0267430336729015,21.576597,,,
DELJ083956-040135,0.3333333333333333,C,source,,,10651000009352.0,10651000014111.0,129.98522322391406,-4.026255514479232,20.896248,,20.171906,
DELJ083959-205127,0.5,C,lens,1.9862399858847508,0.5992010948349503,10830200004706.0,10830200004706.0,129.99909927687028,-20.857629899425703,19.861755,18.889046,18.314655,18.111109
DELJ083959-205127,0.5,C,source,,,10830200004706.0,10830200289922.0,129.99875058522002,-20.85739406400836,,,,19.288412
DELJ083959-205127,0.5,C,source,,,10830200004706.0,10830200075820.0,129.9995471399763,-20.858192550487548,20.944848999999998,20.612326,,20.191976999999998
DELJ084305-394805,0.3333333333333333,C,lens,4.989170778174221,0.694965551310526,10996600261223.0,10996600261223.0,130.77298991334428,-39.80140031894248,20.814295,19.901064,18.918898000000002,18.288769
DELJ084305-394805,0.3333333333333333,C,source,,,10996600261223.0,10996600261224.0,130.77311623308503,-39.799961421515654,,,20.197777,
